Organisatie_Codes;Proces_Instantie_Codes;Project_Code;Meetobject_Code;Geografie_Datum;Geografie_Notatie;Geografie_Vorm;Ecotoop_Codes;Collectie_DatumTijd;Collectie_Referentie;Meetset_Nummer;Meetpakket_Code;Doelstelling_Code;Verrichting_Methoden;Compartiment_Code;Meting_DatumTijd;Meting_Correlatie;Grootheid_Code;Parameter_Type;Parameter_Specificatie;Parameter_Kenmerken;Notitie_Code;Limiet_Symbool;Waarde_Gemeten;Eenheid_Gemeten;Waarde_Berekend;Classificatie_Code;Eenheid_Berekend;Status_Code
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0589;EPSG:28992;WKT;POINT(74233 390112);;	29-06-2011 14:31;2011RWSWOP44746;8832390;MA.BD;MT;OM=WOP_009;OW;	29-06-2011 14:31:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0590;EPSG:28992;WKT;POINT(74226 389798);;	29-06-2011 14:15;2011RWSWOP44747;8832402;MA.BD;MT;OM=WOP_009;OW;	29-06-2011 14:15:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0595;EPSG:28992;WKT;POINT(74468 390329);;	29-06-2011 15:20;2011RWSWOP44748;8832413;MA.BD;MT;OM=WOP_009;OW;	29-06-2011 15:20:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0596;EPSG:28992;WKT;POINT(74362 390152);;	29-06-2011 14:38;2011RWSWOP44749;8832426;MA.BD;MT;OM=WOP_009;OW;	29-06-2011 14:38:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0598;EPSG:28992;WKT;POINT(74306 389921);;	29-06-2011 14:23;2011RWSWOP44750;8832438;MA.BD;MT;OM=WOP_009;OW;	29-06-2011 14:23:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0599;EPSG:28992;WKT;POINT(74349 389685);;	29-06-2011 14:03;2011RWSWOP44751;8832449;MA.BD;MT;OM=WOP_009;OW;	29-06-2011 14:03:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0600;EPSG:28992;WKT;POINT(74376 389419);;	29-06-2011 13:48;2011RWSWOP44752;8832460;MA.BD;MT;OM=WOP_009;OW;	29-06-2011 13:48:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0659;EPSG:28992;WKT;POINT(75164 390406);;	29-06-2011 16:05;2011RWSWOP44753;8832472;MA.BD;MT;OM=WOP_009;OW;	29-06-2011 16:05:00;;BEDKG;MACAG;Enteromorpha;;;;	2.000;%;	2.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0562;EPSG:28992;WKT;POINT(75317 395585);;	08-07-2011 15:49;2011RWSWOP45126;8837088;MA.BD;MT;OM=WOP_009;OW;	08-07-2011 15:49:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0594;EPSG:28992;WKT;POINT(74107 391207);;	08-07-2011 16:49;2011RWSWOP45127;8837100;MA.BD;MT;OM=WOP_009;OW;	08-07-2011 16:49:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0642;EPSG:28992;WKT;POINT(74100 391402);;	08-07-2011 15:43;2011RWSWOP45128;8837113;MA.BD;MT;OM=WOP_009;OW;	08-07-2011 15:43:00;;BEDKG;MACAG;Enteromorpha;;;;	1.000;%;	1.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0644;EPSG:28992;WKT;POINT(74293 391197);;	08-07-2011 15:49;2011RWSWOP45129;8837126;MA.BD;MT;OM=WOP_009;OW;	08-07-2011 15:49:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0646;EPSG:28992;WKT;POINT(74382 391794);;	08-07-2011 15:55;2011RWSWOP45130;8837139;MA.BD;MT;OM=WOP_009;OW;	08-07-2011 15:55:00;;BEDKG;MACAG;Enteromorpha;;;;	1.000;%;	1.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0647;EPSG:28992;WKT;POINT(74604 391749);;	08-07-2011 16:35;2011RWSWOP45131;8837152;MA.BD;MT;OM=WOP_009;OW;	08-07-2011 16:35:00;;BEDKG;MACAG;Enteromorpha;;;;	5.000;%;	5.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0648;EPSG:28992;WKT;POINT(74636 391578);;	08-07-2011 15:44;2011RWSWOP45132;8837164;MA.BD;MT;OM=WOP_009;OW;	08-07-2011 15:44:00;;BEDKG;MACAG;Enteromorpha;;;;	1.000;%;	1.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0512;EPSG:28992;WKT;POINT(74257 389609);;	17-06-2013 19:25;2013RWSWOP47221;8862955;MA.BD;MT;OM=WOP_011;OW;	17-06-2013 19:25:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0514;EPSG:28992;WKT;POINT(74344 389169);;	17-06-2013 18:23;2013RWSWOP47223;8862980;MA.BD;MT;OM=WOP_011;OW;	17-06-2013 18:23:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0515;EPSG:28992;WKT;POINT(74320 388959);;	17-06-2013 18:12;2013RWSWOP47224;8862992;MA.BD;MT;OM=WOP_011;OW;	17-06-2013 18:12:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0517;EPSG:28992;WKT;POINT(74416 388379);;	17-06-2013 17:49;2013RWSWOP47226;8863015;MA.BD;MT;OM=WOP_011;OW;	17-06-2013 17:49:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0518;EPSG:28992;WKT;POINT(74529 387447);;	17-06-2013 17:39;2013RWSWOP47227;8863030;MA.BD;MT;OM=WOP_011;OW;	17-06-2013 17:39:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0519;EPSG:28992;WKT;POINT(74567 387081);;	17-06-2013 17:30;2013RWSWOP47228;8863041;MA.BD;MT;OM=WOP_011;OW;	17-06-2013 17:30:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0520;EPSG:28992;WKT;POINT(74583 386844);;	17-06-2013 17:20;2013RWSWOP47229;8863054;MA.BD;MT;OM=WOP_011;OW;	17-06-2013 17:20:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0521;EPSG:28992;WKT;POINT(74615 386528);;	17-06-2013 17:10;2013RWSWOP47230;8863065;MA.BD;MT;OM=WOP_011;OW;	17-06-2013 17:10:00;;BEDKG;MACAG;Enteromorpha;;;;	1.000;%;	1.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0523;EPSG:28992;WKT;POINT(74581 386276);;	17-06-2013 16:56;2013RWSWOP47231;8863077;MA.BD;MT;OM=WOP_011;OW;	17-06-2013 16:56:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0524;EPSG:28992;WKT;POINT(74170 387314);;	17-06-2013 20:37;2013RWSWOP47232;8863087;MA.BD;MT;OM=WOP_011;OW;	17-06-2013 20:37:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0525;EPSG:28992;WKT;POINT(74067 387806);;	17-06-2013 20:30;2013RWSWOP47233;8863097;MA.BD;MT;OM=WOP_011;OW;	17-06-2013 20:30:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0527;EPSG:28992;WKT;POINT(74000 388442);;	17-06-2013 20:16;2013RWSWOP47235;8863117;MA.BD;MT;OM=WOP_011;OW;	17-06-2013 20:16:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0601;EPSG:28992;WKT;POINT(73930 389110);;	17-06-2013 19:55;2013RWSWOP47239;8863171;MA.BD;MT;OM=WOP_011;OW;	17-06-2013 19:55:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0543;EPSG:28992;WKT;POINT(72015 391133);;	18-06-2013 14:27;2013RWSWOP47241;8863195;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 14:27:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0545;EPSG:28992;WKT;POINT(71870 391059);;	18-06-2013 11:42;2013RWSWOP47242;8863206;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 11:42:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0547;EPSG:28992;WKT;POINT(71053 391721);;	18-06-2013 16:06;2013RWSWOP47243;8863219;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 16:06:00;;BEDKG;MACAG;Enteromorpha;;;;	1.000;%;	1.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0558;EPSG:28992;WKT;POINT(71102 392003);;	18-06-2013 16:28;2013RWSWOP47244;8863234;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 16:28:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0569;EPSG:28992;WKT;POINT(71084 392285);;	18-06-2013 17:06;2013RWSWOP47245;8863250;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 17:06:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0591;EPSG:28992;WKT;POINT(70929 391328);;	18-06-2013 15:07;2013RWSWOP47246;8863264;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 15:07:00;;BEDKG;MACAG;Enteromorpha;;;;	1.000;%;	1.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0597;EPSG:28992;WKT;POINT(70899 392000);;	18-06-2013 16:21;2013RWSWOP47247;8863275;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 16:21:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0605;EPSG:28992;WKT;POINT(73750 390081);;	18-06-2013 09:30;2013RWSWOP47250;8863306;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 09:30:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0606;EPSG:28992;WKT;POINT(73527 390045);;	18-06-2013 09:42;2013RWSWOP47251;8863316;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 09:42:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0608;EPSG:28992;WKT;POINT(71001 392205);;	18-06-2013 16:49;2013RWSWOP47253;8863337;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 16:49:00;;BEDKG;MACAG;Enteromorpha;;;;	2.000;%;	2.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0609;EPSG:28992;WKT;POINT(73030 390270);;	18-06-2013 10:13;2013RWSWOP47254;8863350;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 10:13:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0611;EPSG:28992;WKT;POINT(72757 390416);;	18-06-2013 10:23;2013RWSWOP47255;8863361;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 10:23:00;;BEDKG;MACAG;Enteromorpha;;;;	5.000;%;	5.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0612;EPSG:28992;WKT;POINT(72618 390493);;	18-06-2013 10:52;2013RWSWOP47256;8863373;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 10:52:00;;BEDKG;MACAG;Enteromorpha;;;;	1.000;%;	1.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0613;EPSG:28992;WKT;POINT(72184 390661);;	18-06-2013 11:14;2013RWSWOP47257;8863386;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 11:14:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0614;EPSG:28992;WKT;POINT(71908 390791);;	18-06-2013 11:24;2013RWSWOP47258;8863396;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 11:24:00;;BEDKG;MACAG;Enteromorpha;;;;	1.000;%;	1.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0615;EPSG:28992;WKT;POINT(71791 390933);;	18-06-2013 11:31;2013RWSWOP47259;8863408;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 11:31:00;;BEDKG;MACAG;Enteromorpha;;;;	1.000;%;	1.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0617;EPSG:28992;WKT;POINT(71773 391371);;	18-06-2013 12:12;2013RWSWOP47261;8863431;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 12:12:00;;BEDKG;MACAG;Enteromorpha;;;;	10.000;%;	10.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0618;EPSG:28992;WKT;POINT(71919 391300);;	18-06-2013 13:51;2013RWSWOP47262;8863447;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 13:51:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0619;EPSG:28992;WKT;POINT(71086 392372);;	18-06-2013 17:19;2013RWSWOP47263;8863459;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 17:19:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0621;EPSG:28992;WKT;POINT(71892 391496);;	18-06-2013 13:34;2013RWSWOP47265;8863481;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 13:34:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0622;EPSG:28992;WKT;POINT(72049 391526);;	18-06-2013 13:22;2013RWSWOP47266;8863492;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 13:22:00;;BEDKG;MACAG;Enteromorpha;;;;	1.000;%;	1.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0623;EPSG:28992;WKT;POINT(71814 391656);;	18-06-2013 13:12;2013RWSWOP47267;8863503;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 13:12:00;;BEDKG;MACAG;Enteromorpha;;;;	5.000;%;	5.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0624;EPSG:28992;WKT;POINT(71497 391310);;	18-06-2013 11:53;2013RWSWOP47268;8863515;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 11:53:00;;BEDKG;MACAG;Enteromorpha;;;;	2.000;%;	2.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0625;EPSG:28992;WKT;POINT(71248 392324);;	18-06-2013 17:36;2013RWSWOP47269;8863528;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 17:36:00;;BEDKG;MACAG;Enteromorpha;;;;	5.000;%;	5.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0632;EPSG:28992;WKT;POINT(70931 391524);;	18-06-2013 15:29;2013RWSWOP47270;8863542;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 15:29:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0643;EPSG:28992;WKT;POINT(71128 391519);;	18-06-2013 15:49;2013RWSWOP47271;8863553;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 15:49:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0654;EPSG:28992;WKT;POINT(71129 391323);;	18-06-2013 14:43;2013RWSWOP47272;8863564;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 14:43:00;;BEDKG;MACAG;Enteromorpha;;;;	1.000;%;	1.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0665;EPSG:28992;WKT;POINT(70863 391705);;	18-06-2013 15:58;2013RWSWOP47273;8863575;MA.BD;MT;OM=WOP_011;OW;	18-06-2013 15:58:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0511;EPSG:28992;WKT;POINT(72093 391941);;	19-06-2013 11:12;2013RWSWOP47274;8863586;MA.BD;MT;OM=WOP_011;OW;	19-06-2013 11:12:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0522;EPSG:28992;WKT;POINT(72218 391840);;	19-06-2013 11:29;2013RWSWOP47275;8863600;MA.BD;MT;OM=WOP_011;OW;	19-06-2013 11:29:00;;BEDKG;MACAG;Enteromorpha;;;;	1.000;%;	1.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0530;EPSG:28992;WKT;POINT(73848 390182);;	19-06-2013 09:15;2013RWSWOP47276;8863613;MA.BD;MT;OM=WOP_011;OW;	19-06-2013 09:15:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0531;EPSG:28992;WKT;POINT(73675 390174);;	19-06-2013 09:34;2013RWSWOP47277;8863625;MA.BD;MT;OM=WOP_011;OW;	19-06-2013 09:34:00;;BEDKG;MACAG;Enteromorpha;;;;	1.000;%;	1.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0532;EPSG:28992;WKT;POINT(73432 390161);;	19-06-2013 14:26;2013RWSWOP47278;8863640;MA.BD;MT;OM=WOP_011;OW;	19-06-2013 14:26:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0533;EPSG:28992;WKT;POINT(72555 391641);;	19-06-2013 11:51;2013RWSWOP47279;8863654;MA.BD;MT;OM=WOP_011;OW;	19-06-2013 11:51:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0544;EPSG:28992;WKT;POINT(72803 391520);;	19-06-2013 12:16;2013RWSWOP47281;8863679;MA.BD;MT;OM=WOP_011;OW;	19-06-2013 12:16:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0546;EPSG:28992;WKT;POINT(73183 391499);;	19-06-2013 13:23;2013RWSWOP47282;8863693;MA.BD;MT;OM=WOP_011;OW;	19-06-2013 13:23:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0548;EPSG:28992;WKT;POINT(73367 391292);;	19-06-2013 13:37;2013RWSWOP47283;8863708;MA.BD;MT;OM=WOP_011;OW;	19-06-2013 13:37:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0549;EPSG:28992;WKT;POINT(73356 391167);;	19-06-2013 13:49;2013RWSWOP47284;8863724;MA.BD;MT;OM=WOP_011;OW;	19-06-2013 13:49:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0580;EPSG:28992;WKT;POINT(71906 392032);;	19-06-2013 10:37;2013RWSWOP47286;8863750;MA.BD;MT;OM=WOP_011;OW;	19-06-2013 10:37:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0626;EPSG:28992;WKT;POINT(71679 392139);;	19-06-2013 10:17;2013RWSWOP47287;8863764;MA.BD;MT;OM=WOP_011;OW;	19-06-2013 10:17:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0627;EPSG:28992;WKT;POINT(72147 392036);;	19-06-2013 10:57;2013RWSWOP47288;8863778;MA.BD;MT;OM=WOP_011;OW;	19-06-2013 10:57:00;;BEDKG;MACAG;Enteromorpha;;;;	10.000;%;	10.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0628;EPSG:28992;WKT;POINT(72369 391762);;	19-06-2013 11:42;2013RWSWOP47289;8863793;MA.BD;MT;OM=WOP_011;OW;	19-06-2013 11:42:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0630;EPSG:28992;WKT;POINT(72879 391529);;	19-06-2013 12:56;2013RWSWOP47291;8863818;MA.BD;MT;OM=WOP_011;OW;	19-06-2013 12:56:00;;BEDKG;MACAG;Enteromorpha;;;;	1.000;%;	1.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0631;EPSG:28992;WKT;POINT(73147 391584);;	19-06-2013 13:09;2013RWSWOP47292;8863832;MA.BD;MT;OM=WOP_011;OW;	19-06-2013 13:09:00;;BEDKG;MACAG;Enteromorpha;;;;	10.000;%;	10.000;;%;65
ORG=RWS,SUP=ECS;ANA=RWS,CHK=RWS,SMP=RWS;MWTL_WOP;	VOLKRZMR_0633;EPSG:28992;WKT;POINT(73634 391187);;	19-06-2013 14:11;2013RWSWOP47293;8863846;MA.BD;MT;OM=WOP_011;OW;	19-06-2013 14:11:00;;BEDKG;MACAG;Enteromorpha;;;;	0.100;%;	0.100;;%;65
